Ich bin.;I am.
Am Ende der Fußgängerzone biegen Sie links ab, die Bäckerei liegt direkt neben dem Blumenladen.;At the end of the pedestrian zone turn left, the bakery is right next to the flower shop.
Ich habe mich verlaufen, wie komme ich zurück zum Marktplatz?;I've got lost, how do I get back to the market square?
Folgen Sie einfach dieser Gasse, bis Sie den Kirchturm sehen, dahinter liegt der Marktplatz.;Just follow this alley until you see the church tower, the market square is behind it.
Wissen Sie zufällig, ob es hier einen Supermarkt gibt?;Do you happen to know whether there's a supermarket here?
Ja, gehen Sie zweihundert Meter geradeaus und dann durch die Unterführung, danach steht er rechts.;Yes, go two hundred meters straight ahead and then through the underpass, after that it's on the right.
Ich suche einen Geldautomaten, am besten in Laufweite.;I'm looking for a cash machine, ideally within walking distance.
Direkt gegenüber der Post ist eine Bank, dort steht ein Automat draußen an der Wand.;Directly opposite the post office there's a bank, there's a machine outside on the wall.
Wie komme ich am schnellsten zum Bahnhof?;What's the fastest way to the station?
Nehmen Sie die Straßenbahn Linie vier, sie hält gleich hier und fährt in acht Minuten hin.;Take tram line four, it stops right here and gets there in eight minutes.
Gibt es in dieser Gegend einen Buchladen?;Is there a bookshop in this area?
Biegen Sie hinter dem Café rechts ab und gehen Sie bis zur Kreuzung, der Buchladen ist auf der Ecke.;Turn right behind the café and go to the intersection, the bookshop is on the corner.
Ich brauche dringend einen Arzt, wo ist die nächste Praxis?;I urgently need a doctor, where's the nearest practice?
Gehen Sie zurück zur Hauptstraße, dann links, die Praxis liegt im ersten Stock über der Drogerie.;Go back to the main street, then left, the practice is on the first floor above the drugstore.
Entschuldigen Sie, ist das der richtige Weg zum Museum?;Excuse me, is this the right way to the museum?
Nein, Sie müssen umkehren, an der Ampel links und dann über die Brücke, danach sehen Sie es schon.;No, you have to turn back, left at the traffic light and then over the bridge, after that you'll see it.
Wo kann ich hier Briefmarken kaufen?;Where can I buy stamps around here?
Am Kiosk an der Ecke bekommen Sie welche, sonst müssen Sie zur Post zwei Straßen weiter.;You can get some at the kiosk on the corner, otherwise you have to go to the post office two streets further.
Ich suche ein Restaurant, in dem man noch spät essen kann.;I'm looking for a restaurant where you can still eat late.
Gehen Sie die Allee entlang bis zum Platz, dort gibt es mehrere Lokale, die bis Mitternacht offen haben.;Walk along the avenue to the square, there are several places open until midnight.
Können Sie mir helfen? Ich finde meine Straße nicht mehr.;Can you help me? I can't find my street anymore.
Wie heißt die Straße denn? Wenn es die Lindenstraße ist, müssen Sie hier rechts und dann die dritte links.;What's the street called? If it's Lindenstraße, you have to turn right here and then the third left.
Wo befindet sich die nächste Bushaltestelle?;Where's the nearest bus stop?
Gleich um die Ecke am Hotel, dort halten die Linien sechs und neun.;Just around the corner by the hotel, lines six and nine stop there.
Ich möchte zum Krankenhaus, ist das weit von hier?;I want to go to the hospital, is that far from here?
Zu Fuß etwa zwanzig Minuten, mit dem Bus fünf, nehmen Sie besser die Linie zwölf.;About twenty minutes on foot, five by bus, you'd better take line twelve.
Gibt es hier in der Nähe eine Reinigung?;Is there a dry cleaner's nearby?
Ja, in der Seitenstraße hinter dem Supermarkt, neben dem Friseur.;Yes, in the side street behind the supermarket, next to the hairdresser.
Wie komme ich zur Universität?;How do I get to the university?
Fahren Sie mit der U-Bahn drei Stationen Richtung Norden und steigen Sie am Campus aus.;Take the subway three stops heading north and get off at the campus.
Entschuldigung, wo ist der nächste Parkplatz?;Excuse me, where's the nearest car park?
Hinter dem Kaufhaus gibt es eine Tiefgarage, die Einfahrt ist an der Rückseite.;Behind the department store there's an underground car park, the entrance is at the back.
Ich suche einen Laden, wo ich ein Ladekabel bekomme.;I'm looking for a shop where I can get a charging cable.
Im Einkaufszentrum am Bahnhof gibt es einen Elektronikladen im Untergeschoss.;In the shopping center by the station there's an electronics shop on the lower level.
Können Sie mir den Weg zum Schwimmbad beschreiben?;Can you describe the way to the swimming pool to me?
Gehen Sie durch den Park, halten Sie sich rechts und folgen Sie dem Weg bis zur Turnhalle, dahinter liegt es.;Go through the park, keep right and follow the path to the gym, it's behind that.
Ist hier irgendwo ein Blumenladen?;Is there a flower shop somewhere here?
Am Marktplatz stehen mehrere Stände, sonst gibt es einen Laden in der Schillerstraße.;There are several stalls at the market square, otherwise there's a shop on Schillerstraße.
Ich habe mich total verirrt, wo bin ich hier eigentlich?;I'm completely lost, where actually am I?
Sie stehen im Altstadtviertel, das Zentrum ist etwa fünf Minuten in diese Richtung.;You're in the old town quarter, the center is about five minutes in this direction.
Wo finde ich einen Optiker?;Where do I find an optician?
Gehen Sie geradeaus bis zur Sparkasse, dann links, der Optiker ist zwischen der Bank und der Metzgerei.;Go straight ahead to the savings bank, then left, the optician is between the bank and the butcher's.
Wie komme ich zum Flughafen?;How do I get to the airport?
Am besten mit dem Zug vom Hauptbahnhof, der fährt alle halbe Stunde und braucht zwanzig Minuten.;Best by train from the main station, it runs every half hour and takes twenty minutes.
Gibt es hier ein Café mit Internetzugang?;Is there a café with internet access here?
Ja, an der Ecke gegenüber der Bibliothek, dort ist das WLAN kostenlos.;Yes, on the corner opposite the library, the WiFi is free there.
Entschuldigen Sie, wo ist die Touristeninformation?;Excuse me, where's the tourist information office?
Direkt am Rathaus, gehen Sie über den Platz, der Eingang ist auf der linken Seite.;Right at the town hall, cross the square, the entrance is on the left side.
Ich suche eine Metzgerei, aber alles hat zu.;I'm looking for a butcher's, but everything's closed.
Um diese Zeit hat nur der Stand im Supermarkt geöffnet, der liegt drei Straßen weiter.;At this time only the counter in the supermarket is open, that's three streets further on.
Wie weit ist es bis zum Stadion?;How far is it to the stadium?
Zu Fuß etwa vierzig Minuten, nehmen Sie lieber den Bus vom Platz gegenüber.;About forty minutes on foot, you'd better take the bus from the square opposite.
Wo kann ich hier eine Fahrkarte kaufen?;Where can I buy a ticket here?
Am Automaten an der Haltestelle oder im Kiosk daneben, dort geht es auch mit Karte.;At the machine at the stop or in the kiosk next to it, you can pay by card there too.
Ist der Zoo von hier aus zu Fuß erreichbar?;Is the zoo reachable on foot from here?
Ja, aber es dauert eine halbe Stunde, gehen Sie am Fluss entlang bis zur zweiten Brücke.;Yes, but it takes half an hour, walk along the river to the second bridge.
Ich suche einen Baumarkt, gibt es einen in der Stadt?;I'm looking for a hardware store, is there one in the city?
Nur außerhalb, nehmen Sie die Linie acht bis zur Endstation, von dort sind es fünf Minuten.;Only outside, take line eight to the terminus, from there it's five minutes.
Können Sie mir sagen, wie ich zum Theater komme?;Can you tell me how to get to the theater?
Biegen Sie an der nächsten Kreuzung links ab und gehen Sie bis zum großen Springbrunnen, das Theater steht dahinter.;Turn left at the next intersection and go to the big fountain, the theater is behind it.
Wo ist die nächste Toilette?;Where's the nearest toilet?
Im Bahnhof gibt es welche, sonst können Sie im Café da drüben fragen.;There are some in the station, otherwise you can ask in the café over there.
Ich suche ein Geschäft für Schreibwaren.;I'm looking for a stationery shop.
Gehen Sie zurück Richtung Schule, direkt daneben ist ein kleiner Laden mit Papier und Stiften.;Go back toward the school, right next to it is a small shop with paper and pens.
Wie komme ich zur Autobahn?;How do I get to the motorway?
Fahren Sie hier geradeaus aus der Stadt hinaus, nach etwa drei Kilometern ist die Auffahrt ausgeschildert.;Drive straight out of the city here, after about three kilometers the on-ramp is signposted.
Gibt es hier ein Hotel, das noch Zimmer frei hat?;Is there a hotel here that still has rooms available?
Versuchen Sie es im Gasthof am Markt, das ist zwei Minuten von hier.;Try the inn on the market square, that's two minutes from here.
Ich habe den Weg zu meinem Hotel vergessen, es heißt Zur Post.;I've forgotten the way to my hotel, it's called Zur Post.
Das kenne ich, gehen Sie diese Straße hinauf, an der Kirche vorbei und dann die erste rechts.;I know it, go up this street, past the church and then the first right.
Wo bekomme ich hier frisches Obst?;Where do I get fresh fruit here?
Auf dem Wochenmarkt, der ist dienstags und freitags vormittags auf dem Rathausplatz.;At the weekly market, it's on Tuesday and Friday mornings on the town hall square.
Entschuldigung, führt dieser Weg zum See?;Excuse me, does this path lead to the lake?
Ja, aber es ist ein Umweg, kürzer wäre es, wenn Sie am Sportplatz links abbiegen.;Yes, but it's a detour, it would be shorter if you turn left at the sports ground.
Ich suche eine Werkstatt, mein Fahrrad hat einen Platten.;I'm looking for a workshop, my bike has a flat tire.
Bei der Tankstelle an der Ausfahrt gibt es eine, oder Sie fragen im Fahrradladen in der Bahnhofstraße.;There's one at the petrol station by the exit, or you ask at the bike shop on Bahnhofstraße.
Wie finde ich das Finanzamt?;How do I find the tax office?
Das große graue Gebäude hinter dem Gericht, der Eingang ist auf der Rückseite.;The large gray building behind the courthouse, the entrance is at the back.
Gibt es hier in der Nähe eine Kirche, die geöffnet ist?;Is there a church nearby that's open?
Die kleine Kapelle am Hügel ist immer offen, gehen Sie den Weg hinter dem Friedhof hinauf.;The little chapel on the hill is always open, go up the path behind the cemetery.
Wo kann ich meinen Koffer abgeben?;Where can I leave my suitcase?
